treatKey,cowKey,treatDate,treatType,VF,reason,diseaseKey,comment,Cost,EventCode,EventKey,StartTime,TechnicianID,EndDate,EndTime,AdminMethodCode,DoseAmount,DoseUOMCode,TreatOnce,DoseFrequency,DosePeriodCode,DoseCount,TreatmentRegime,WithholdPeriodMilk,WithholdPeriodMeat,MilkOverrideAmount,MeatOverrideAmount,TechnicianWithheldID,DateCreated,WitholdingPeriod
1616,509,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1617,509,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1618,509,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1620,510,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1621,510,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1627,512,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1628,512,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1634,513,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1635,513,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1636,513,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1639,514,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1640,514,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1641,514,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1651,515,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1652,515,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1660,517,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1661,517,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1662,517,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1663,517,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1664,517,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1673,519,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1674,519,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1675,519,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1676,519,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1677,519,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1678,519,"02/04/07 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1681,520,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1682,520,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1685,521,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1686,521,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1696,524,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1697,524,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1704,527,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1705,527,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1706,527,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1707,527,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1711,528,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1712,528,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1713,528,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1725,535,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1726,535,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1727,535,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1741,544,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1742,544,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1743,544,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1744,544,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1761,555,"04/01/08 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1762,555,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1763,555,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1764,555,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1765,555,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1776,557,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1777,557,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1778,557,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1779,557,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1791,559,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1792,559,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1793,559,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1794,559,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1795,559,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1799,560,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1800,560,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1885,595,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1886,595,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1907,603,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1908,603,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1922,606,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1923,606,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1928,607,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1929,607,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1930,607,"03/02/07 00:00:00","T_ANTB","FARMER","PESSAR",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1931,607,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1932,607,"02/04/07 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1942,608,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1943,608,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1944,608,"12/26/08 00:00:00","T_ANTB","FARMER","PENSA",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1945,608,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1946,608,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1947,608,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1956,611,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1957,611,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1958,611,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1959,611,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1960,611,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1967,612,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1968,612,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1969,612,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1973,613,"03/27/08 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1974,613,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1975,613,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1976,613,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1977,613,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1986,614,"05/12/08 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1987,614,"06/22/08 00:00:00","T_HORM","VET","PROSTA",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1988,614,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1989,614,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
1992,614,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2006,616,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2007,616,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2018,618,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2019,618,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2022,618,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2023,618,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2027,619,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2028,619,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2036,620,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2037,620,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2038,620,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2039,620,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2041,621,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2042,621,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2043,621,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2055,623,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2056,623,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2067,627,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2068,627,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2069,627,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2075,628,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2076,628,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2077,628,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2078,628,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2079,628,"02/05/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2086,630,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2087,630,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2100,632,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2101,632,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2102,632,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2103,632,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2110,633,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2111,633,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2112,633,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2120,634,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2121,634,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2122,634,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2123,634,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2124,634,"07/13/07 00:00:00","T_ANTB","FARMER","PENSA",,"20ml Mylipen",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2125,634,"01/15/08 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2129,636,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2130,636,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2131,636,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2135,637,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2136,637,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2155,646,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2156,646,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2157,646,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2164,651,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2165,651,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2166,651,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2167,651,"05/19/07 00:00:00","TTRACE",,"IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2172,654,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2173,654,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2174,654,"01/14/09 00:00:00","T_DCT","FARMER","ORB DC",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2175,654,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2185,656,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2186,656,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2187,656,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2196,660,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2197,660,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2198,660,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2206,661,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2207,661,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2329,720,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2330,720,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2331,720,"05/19/07 00:00:00","TTRACE",,"IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2337,721,"03/29/08 00:00:00","T_INTR","FARMER","SPEC F",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2338,721,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2339,721,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2340,721,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2347,723,"07/15/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2348,723,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2349,723,"05/12/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2350,723,"06/24/07 00:00:00","T_HORM","VET","PROSTA",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2353,724,"07/29/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2354,724,"05/19/07 00:00:00","TTRACE","FARMER","IODINE",,"4ml",,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2362,725,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2363,725,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2369,726,"07/26/08 00:00:00","TVACCI","FARMER","LEPTO",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
2370,726,"08/03/08 00:00:00","TTRACE","FARMER","SELEN",,,,,,,,,,,,,0,,,,,0,0,0,0,,"08/19/06 00:00:00",
