VID,EID,Weight,DOB,TestDate,Result,Month_Yr
131147,982123490107915,68.5,1/09/2013,22/03/2016,Pregnant,2016-03
131177,982123490108014,77,1/09/2013,22/03/2016,Pregnant,2016-03
131243,982123490109394,80.5,1/09/2013,22/03/2016,Pregnant,2016-03
131252,982123490107918,81,1/09/2013,22/03/2016,Pregnant,2016-03
131412,982123490304357,78.5,1/09/2013,22/03/2016,Pregnant,2016-03
131442,982123490304664,75.5,1/09/2013,22/03/2016,Pregnant,2016-03
131461,982123490247686,87.5,1/09/2013,22/03/2016,Pregnant,2016-03
131474,982123490109379,72,1/09/2013,22/03/2016,Pregnant,2016-03
131502,982123499665077,72,1/09/2013,22/03/2016,Pregnant,2016-03
131504,982123490304576,88,1/09/2013,22/03/2016,Pregnant,2016-03
131513,982123490247581,68.5,1/09/2013,22/03/2016,Pregnant,2016-03
131517,982123490247911,90.5,1/09/2013,22/03/2016,Pregnant,2016-03
131529,982123490247974,69.5,1/09/2013,22/03/2016,Pregnant,2016-03
131530,982123490304344,82,1/09/2013,22/03/2016,Pregnant,2016-03
131534,982123490304262,74,1/09/2013,22/03/2016,Pregnant,2016-03
131536,982123490247446,76.5,1/09/2013,22/03/2016,Pregnant,2016-03
131540,982123490304261,88.5,1/09/2013,22/03/2016,Pregnant,2016-03
131542,982123490304742,97.5,1/09/2013,22/03/2016,Pregnant,2016-03
131543,982123490248049,90,1/09/2013,22/03/2016,Pregnant,2016-03
131572,982123490247999,83.5,1/09/2013,22/03/2016,Pregnant,2016-03
131576,982123490247848,84.5,1/09/2013,22/03/2016,Pregnant,2016-03
131579,982123490304571,88,1/09/2013,22/03/2016,Pregnant,2016-03
131583,982123490304295,86,1/09/2013,22/03/2016,Pregnant,2016-03
131584,982123490248020,80,1/09/2013,22/03/2016,Pregnant,2016-03
131600,982123490304487,70.5,1/09/2013,22/03/2016,Pregnant,2016-03
131601,982123517529175,93.5,1/09/2013,22/03/2016,Pregnant,2016-03
131604,982123490304419,86,1/09/2013,22/03/2016,Pregnant,2016-03
131609,982123490305199,80,1/09/2013,22/03/2016,Pregnant,2016-03
131615,982123490305053,104.5,1/09/2013,22/03/2016,Pregnant,2016-03
131616,982123490304320,89.5,1/09/2013,22/03/2016,Pregnant,2016-03
131617,982123490280238,72,1/09/2013,22/03/2016,Pregnant,2016-03
131620,982123490248166,93.5,1/09/2013,22/03/2016,Pregnant,2016-03
131625,982123490247450,89.5,1/09/2013,22/03/2016,Pregnant,2016-03
131631,982123490304492,83,1/09/2013,22/03/2016,Pregnant,2016-03
131634,982123490304444,77.5,1/09/2013,22/03/2016,Pregnant,2016-03
131649,982123490280229,76,1/09/2013,22/03/2016,Pregnant,2016-03
131651,982123490247904,104,1/09/2013,22/03/2016,Pregnant,2016-03
131658,982123490304453,81,1/09/2013,22/03/2016,Pregnant,2016-03
131660,982123490304596,66,1/09/2013,22/03/2016,Pregnant,2016-03
131668,982123490248023,86.5,1/09/2013,22/03/2016,Pregnant,2016-03
131675,982123490304721,81.5,1/09/2013,22/03/2016,Pregnant,2016-03
131690,982123490304730,81,1/09/2013,22/03/2016,Pregnant,2016-03
131692,982123490247463,61.5,1/09/2013,22/03/2016,Pregnant,2016-03
131698,982123490304246,95,1/09/2013,22/03/2016,Pregnant,2016-03
131705,982123490304379,101,1/09/2013,22/03/2016,Pregnant,2016-03
131707,982123490247905,68,1/09/2013,22/03/2016,Pregnant,2016-03
131712,982123490247920,74.5,1/09/2013,22/03/2016,Pregnant,2016-03
131716,982123490246216,84,1/09/2013,22/03/2016,Pregnant,2016-03
131732,982123490247400,70.5,1/09/2013,22/03/2016,Pregnant,2016-03
131745,982123490247408,90.5,1/09/2013,22/03/2016,Pregnant,2016-03
131774,982123490247976,70,1/09/2013,22/03/2016,Pregnant,2016-03
131850,982123490247666,67.5,1/11/2013,22/03/2016,Pregnant,2016-03
131861,982123490247534,80.5,1/11/2013,22/03/2016,Pregnant,2016-03
131868,982123490247376,74,1/11/2013,22/03/2016,Pregnant,2016-03
141407,982123499659813,73.5,1/03/2014,22/03/2016,Pregnant,2016-03
141416,982123499659324,67,1/03/2014,22/03/2016,Pregnant,2016-03
141420,982123490247813,72,1/03/2014,22/03/2016,Pregnant,2016-03
141441,982123499659817,66,1/03/2014,22/03/2016,Pregnant,2016-03
141455,982123499660102,72.5,1/03/2014,22/03/2016,Pregnant,2016-03
141460,982123499665095,61.5,1/03/2014,22/03/2016,Pregnant,2016-03
141462,982123499659300,76,1/03/2014,22/03/2016,Pregnant,2016-03
141481,982123499665097,68.5,1/03/2014,22/03/2016,Pregnant,2016-03
141491,982123490247563,64,1/03/2014,22/03/2016,Pregnant,2016-03
141493,982123499659872,62,1/03/2014,22/03/2016,Pregnant,2016-03
141517,982123499658596,71.5,1/03/2014,22/03/2016,Pregnant,2016-03
141520,982123499658319,67,1/03/2014,22/03/2016,Pregnant,2016-03
141527,982123499659815,66,1/03/2014,22/03/2016,Pregnant,2016-03
141532,982123499659670,70,1/03/2014,22/03/2016,Pregnant,2016-03
141533,982123499659824,67.5,1/03/2014,22/03/2016,Pregnant,2016-03
141543,982123499659542,59,1/03/2014,22/03/2016,Pregnant,2016-03
141545,982123499659850,65.5,1/03/2014,22/03/2016,Pregnant,2016-03
141547,982123499659318,71,1/03/2014,22/03/2016,Pregnant,2016-03
141548,982123499659435,72,1/03/2014,22/03/2016,Pregnant,2016-03
141549,982123490247380,51,1/03/2014,22/03/2016,Pregnant,2016-03
141552,982123499665171,86,1/03/2014,22/03/2016,Pregnant,2016-03
141553,982123499659518,65,1/03/2014,22/03/2016,Pregnant,2016-03
141554,982123499665121,62.5,1/03/2014,22/03/2016,Pregnant,2016-03
141555,982123499658565,60.5,1/03/2014,22/03/2016,Pregnant,2016-03
141557,982123499664836,74,1/03/2014,22/03/2016,Pregnant,2016-03
141563,982123499659727,57.5,1/03/2014,22/03/2016,Pregnant,2016-03
141564,982123499659553,59,1/03/2014,22/03/2016,Pregnant,2016-03
141566,982123499665087,78,1/03/2014,22/03/2016,Pregnant,2016-03
141568,982123499659738,52.5,1/03/2014,22/03/2016,Pregnant,2016-03
141570,982123499659690,58,1/03/2014,22/03/2016,Pregnant,2016-03
141573,982123499660008,75.5,1/03/2014,22/03/2016,Pregnant,2016-03
141582,982123499658522,61,1/03/2014,22/03/2016,Pregnant,2016-03
141621,982123462105931,59,1/03/2014,22/03/2016,Pregnant,2016-03
141624,982123499660096,79.5,1/03/2014,22/03/2016,Pregnant,2016-03
141630,982123499659277,54,1/03/2014,22/03/2016,Pregnant,2016-03
141634,982123490247855,70.5,1/03/2014,22/03/2016,Pregnant,2016-03
141651,982123499665110,65,1/03/2014,22/03/2016,Pregnant,2016-03
141652,982123499658520,58,1/03/2014,22/03/2016,Pregnant,2016-03
141656,982123490349854,68,1/06/2014,22/03/2016,Pregnant,2016-03
141666,982123490350060,67.5,1/06/2014,22/03/2016,Pregnant,2016-03
141669,982123490349540,76,1/06/2014,22/03/2016,Pregnant,2016-03
141681,982123490349923,66,1/06/2014,22/03/2016,Pregnant,2016-03
141683,982123490349512,66.5,1/06/2014,22/03/2016,Pregnant,2016-03
141686,982123490349949,62.5,1/06/2014,22/03/2016,Pregnant,2016-03
141687,982123490349686,74.5,1/06/2014,22/03/2016,Pregnant,2016-03
141689,982123490349471,70.5,1/06/2014,22/03/2016,Pregnant,2016-03
141699,982123490349645,63,1/06/2014,22/03/2016,Pregnant,2016-03
142002,982123490349679,59.5,1/06/2014,22/03/2016,Pregnant,2016-03
142003,982123490349623,67.5,1/06/2014,22/03/2016,Pregnant,2016-03
142010,982123490349433,68,1/06/2014,22/03/2016,Pregnant,2016-03
142013,982123490349980,70,1/06/2014,22/03/2016,Pregnant,2016-03
142018,982123490349472,59,1/06/2014,22/03/2016,Pregnant,2016-03
142022,982123490349971,67,1/06/2014,22/03/2016,Pregnant,2016-03
142026,982123490349586,71.5,1/06/2014,22/03/2016,Pregnant,2016-03
142029,982123490349683,52.5,1/06/2014,22/03/2016,Pregnant,2016-03
142031,982123490349566,64.5,1/06/2014,22/03/2016,Pregnant,2016-03
142033,982123490349629,58.5,1/06/2014,22/03/2016,Pregnant,2016-03
142035,982123490349894,73.5,1/06/2014,22/03/2016,Pregnant,2016-03
142038,982123490349600,60,1/06/2014,22/03/2016,Pregnant,2016-03
142041,982123490349845,62.5,1/06/2014,22/03/2016,Pregnant,2016-03
142043,982123490350073,59.5,1/06/2014,22/03/2016,Pregnant,2016-03
142049,982123490349449,85,1/06/2014,22/03/2016,Pregnant,2016-03
142050,982123490349910,64,1/06/2014,22/03/2016,Pregnant,2016-03
142056,982123490349762,64,1/06/2014,22/03/2016,Pregnant,2016-03
142058,982123490349842,60.5,1/06/2014,22/03/2016,Pregnant,2016-03
142059,982123490349474,70,1/06/2014,22/03/2016,Pregnant,2016-03
142062,982123490349808,60,1/06/2014,22/03/2016,Pregnant,2016-03
142065,982123490349403,70,1/06/2014,22/03/2016,Pregnant,2016-03
142070,982123490349709,70,1/06/2014,22/03/2016,Pregnant,2016-03
142071,982123490349838,64,1/06/2014,22/03/2016,Pregnant,2016-03
142072,982123490349806,65.5,1/06/2014,22/03/2016,Pregnant,2016-03
142092,982123490349650,71.5,1/06/2014,22/03/2016,Pregnant,2016-03
142093,982123490349454,62,1/06/2014,22/03/2016,Pregnant,2016-03
142095,982123490349824,56,1/06/2014,22/03/2016,Pregnant,2016-03
142096,982123490349799,57.5,1/06/2014,22/03/2016,Pregnant,2016-03
142097,982123490349609,62.5,1/06/2014,22/03/2016,Pregnant,2016-03
142108,982123490349595,51.5,1/06/2014,22/03/2016,Pregnant,2016-03
142114,982123490349787,69,1/06/2014,22/03/2016,Pregnant,2016-03
142121,982123490349883,70,1/06/2014,22/03/2016,Pregnant,2016-03
142124,982123490349390,61.5,1/06/2014,22/03/2016,Pregnant,2016-03
142129,982123490349391,66,1/06/2014,22/03/2016,Pregnant,2016-03
142131,982123490349817,60,1/06/2014,22/03/2016,Pregnant,2016-03
142134,982123490349504,64,1/06/2014,22/03/2016,Pregnant,2016-03
142144,982123490349804,70.5,1/06/2014,22/03/2016,Pregnant,2016-03
142147,982123490349747,69.5,1/06/2014,22/03/2016,Pregnant,2016-03
142148,982123490349932,73.5,1/06/2014,22/03/2016,Pregnant,2016-03
142150,982123490349828,57,1/06/2014,22/03/2016,Pregnant,2016-03
142155,982123490349702,61.5,1/06/2014,22/03/2016,Pregnant,2016-03
142167,982123500492415,59.5,1/09/2014,22/03/2016,Pregnant,2016-03
142170,982123500492995,73.5,1/09/2014,22/03/2016,Pregnant,2016-03
142172,982123500492842,58,1/09/2014,22/03/2016,Pregnant,2016-03
142173,982123500493316,58.5,1/09/2014,22/03/2016,Pregnant,2016-03
142175,982123490349970,62,1/09/2014,22/03/2016,Pregnant,2016-03
142178,982123500507733,69.5,1/09/2014,22/03/2016,Pregnant,2016-03
142180,982123500492590,75.5,1/09/2014,22/03/2016,Pregnant,2016-03
142181,982123500493291,61,1/09/2014,22/03/2016,Pregnant,2016-03
142184,982123500494564,67.5,1/09/2014,22/03/2016,Pregnant,2016-03
142186,982123500492815,62.5,1/09/2014,22/03/2016,Pregnant,2016-03
142191,982123500492547,65,1/09/2014,22/03/2016,Pregnant,2016-03
142197,982123500493178,61.5,1/09/2014,22/03/2016,Pregnant,2016-03
142201,982123500495198,66,1/09/2014,22/03/2016,Pregnant,2016-03
142221,982123500492645,63.5,1/09/2014,22/03/2016,Pregnant,2016-03
142228,982123500495183,70.5,1/09/2014,22/03/2016,Pregnant,2016-03
142230,982123500495270,56.5,1/09/2014,22/03/2016,Pregnant,2016-03
142238,982123500492884,70,1/09/2014,22/03/2016,Pregnant,2016-03
142241,982123500495119,63,1/09/2014,22/03/2016,Pregnant,2016-03
142242,982123500495339,64,1/09/2014,22/03/2016,Pregnant,2016-03
142246,982123500495166,68,1/09/2014,22/03/2016,Pregnant,2016-03
142247,982123500495074,55,1/09/2014,22/03/2016,Pregnant,2016-03
142249,982123500492624,80.5,1/09/2014,22/03/2016,Pregnant,2016-03
142251,982123500492983,63,1/09/2014,22/03/2016,Pregnant,2016-03
142260,982123500495011,52.5,1/09/2014,22/03/2016,Pregnant,2016-03
142265,982123500492739,73,1/09/2014,22/03/2016,Pregnant,2016-03
142270,982123500492550,68.5,1/09/2014,22/03/2016,Pregnant,2016-03
142275,982123500495481,63.5,1/09/2014,22/03/2016,Pregnant,2016-03
142276,982123500494881,63.5,1/09/2014,22/03/2016,Pregnant,2016-03
142290,982123500494843,73.5,1/09/2014,22/03/2016,Pregnant,2016-03
142291,982123500492917,51,1/09/2014,22/03/2016,Pregnant,2016-03
142293,982123500494677,48,1/09/2014,22/03/2016,Pregnant,2016-03
142295,982123500492787,63,1/09/2014,22/03/2016,Pregnant,2016-03
142297,982123500492685,64,1/09/2014,22/03/2016,Pregnant,2016-03
142298,982123500492561,65,1/09/2014,22/03/2016,Pregnant,2016-03
142303,982123500492632,69,1/09/2014,22/03/2016,Pregnant,2016-03
142309,982123500494706,73.5,1/09/2014,22/03/2016,Pregnant,2016-03
142315,982123500494725,61.5,1/09/2014,22/03/2016,Pregnant,2016-03
142323,982123500493074,70,1/09/2014,22/03/2016,Pregnant,2016-03
142324,982123500492452,67.5,1/09/2014,22/03/2016,Pregnant,2016-03
142327,982123500492812,72,1/09/2014,22/03/2016,Pregnant,2016-03
142328,982123500492698,71.5,1/09/2014,22/03/2016,Pregnant,2016-03
142331,982123500494566,61.5,1/09/2014,22/03/2016,Pregnant,2016-03
142332,982123500495384,71,1/09/2014,22/03/2016,Pregnant,2016-03
142333,982123500492405,63.5,1/09/2014,22/03/2016,Pregnant,2016-03
142336,982123500493099,60,1/09/2014,22/03/2016,Pregnant,2016-03
142344,982123500495359,81,1/09/2014,22/03/2016,Pregnant,2016-03
142346,982123490349774,70,1/11/2014,22/03/2016,Pregnant,2016-03
142347,982123500495008,60.5,1/09/2014,22/03/2016,Pregnant,2016-03
142351,982123500492887,64,1/09/2014,22/03/2016,Pregnant,2016-03
142358,982123500493242,65,1/09/2014,22/03/2016,Pregnant,2016-03
142361,982123500492951,76,1/09/2014,22/03/2016,Pregnant,2016-03
142372,982123500492384,66.5,1/09/2014,22/03/2016,Pregnant,2016-03
142375,982123500495436,57.5,1/09/2014,22/03/2016,Pregnant,2016-03
142390,982123500492916,68.5,1/09/2014,22/03/2016,Pregnant,2016-03
142392,982123500492575,50.5,1/09/2014,22/03/2016,Pregnant,2016-03
142395,982123500493077,68,1/09/2014,22/03/2016,Pregnant,2016-03
142398,982123500493195,58,1/09/2014,22/03/2016,Pregnant,2016-03
142408,982123500493153,60.5,1/09/2014,22/03/2016,Pregnant,2016-03
142423,982123500492991,56.5,1/09/2014,22/03/2016,Pregnant,2016-03
142429,982123500492836,68,1/09/2014,22/03/2016,Pregnant,2016-03
142431,982123500493302,78.5,1/09/2014,22/03/2016,Pregnant,2016-03
142434,982123500495444,72,1/09/2014,22/03/2016,Pregnant,2016-03
142439,982123500495316,63,1/09/2014,22/03/2016,Pregnant,2016-03
142461,982123500492941,66.5,1/09/2014,22/03/2016,Pregnant,2016-03
142487,982123500493151,62,1/09/2014,22/03/2016,Pregnant,2016-03
142488,982123500494666,77.5,1/09/2014,22/03/2016,Pregnant,2016-03
142496,982123500492990,66.5,1/09/2014,22/03/2016,Pregnant,2016-03
142503,982123500492873,43.5,1/09/2014,22/03/2016,Pregnant,2016-03
142521,982123500546468,52.5,1/11/2014,22/03/2016,Pregnant,2016-03
142746,982123500544977,56,1/11/2014,22/03/2016,Pregnant,2016-03
153563,982123500587822,44.5,1/09/2015,22/03/2016,Pregnant,2016-03
12100,982123464228306,87,4/03/2012,22/03/2016,Pregnant,2016-03
121411,982123465095778,76,1/09/2012,22/03/2016,Pregnant,2016-03
131033,982123490108125,75,1/09/2013,22/03/2016,Pregnant,2016-03
131037,982123490305204,71.5,1/09/2013,22/03/2016,Pregnant,2016-03
131056,982123490109473,93.5,1/09/2013,22/03/2016,Pregnant,2016-03
131059,982123490109260,85.5,1/09/2013,22/03/2016,Pregnant,2016-03
131080,982123490109594,73,1/09/2013,22/03/2016,Pregnant,2016-03
131149,982123490109561,91.5,1/09/2013,22/03/2016,Pregnant,2016-03
131181,982123490109440,73,1/09/2013,22/03/2016,Pregnant,2016-03
131218,982123490109407,76,1/09/2013,22/03/2016,Pregnant,2016-03
131224,982123490109469,98.5,1/09/2013,22/03/2016,Pregnant,2016-03
131225,982123499628647,96.5,1/09/2013,22/03/2016,Pregnant,2016-03
131420,982123490305151,78,1/09/2013,22/03/2016,Pregnant,2016-03
131436,982123490109286,73.5,1/09/2013,22/03/2016,Pregnant,2016-03
131441,982123462106201,82,1/09/2013,22/03/2016,Pregnant,2016-03
13145,982123462115654,93.5,2/03/2013,22/03/2016,Pregnant,2016-03
131454,982123490108198,70,1/09/2013,22/03/2016,Pregnant,2016-03
131506,982123462106361,90.5,1/09/2013,22/03/2016,Pregnant,2016-03
131567,982123462105503,93.5,1/09/2013,22/03/2016,Pregnant,2016-03
13377,982123462116314,96,20/03/2013,22/03/2016,Pregnant,2016-03
13432,982123462116055,83.5,20/03/2013,22/03/2016,Pregnant,2016-03
13501,982123490052865,81.5,9/06/2013,22/03/2016,Pregnant,2016-03
13670,982123490052530,78,20/03/2013,22/03/2016,Pregnant,2016-03
13782,982123465095866,84,12/07/2013,22/03/2016,Pregnant,2016-03
13785,982123490052912,70,12/07/2013,22/03/2016,Pregnant,2016-03
13794,982123490052457,71,12/07/2013,22/03/2016,Pregnant,2016-03
13795,982123490052633,82,12/07/2013,22/03/2016,Pregnant,2016-03
13957,982123490109325,92,1/09/2013,22/03/2016,Pregnant,2016-03
13614,982123490053140,66.5,1/06/2013,22/03/2016,Empty,2016-03
13791,982123490053060,70,1/09/2013,22/03/2016,Empty,2016-03
13864,982123465095238,92.5,1/09/2013,22/03/2016,Empty,2016-03
13879,982123465095316,68.5,1/06/2013,22/03/2016,Empty,2016-03
13893,982123490052414,66,1/09/2013,22/03/2016,Empty,2016-03
13914,982123490052524,63,1/09/2013,22/03/2016,Empty,2016-03
13917,982123490052652,64.5,1/09/2013,22/03/2016,Empty,2016-03
13977,982123490108158,101,1/09/2013,22/03/2016,Empty,2016-03
131106,982123490109422,85,1/09/2013,22/03/2016,Empty,2016-03
131430,982123490247902,75,1/09/2013,22/03/2016,Empty,2016-03
131519,982123490304887,76.5,1/09/2013,22/03/2016,Empty,2016-03
131528,982123490304311,86,1/09/2013,22/03/2016,Empty,2016-03
131541,982123490304540,76,1/09/2013,22/03/2016,Empty,2016-03
131560,982123490304389,74.5,1/09/2013,22/03/2016,Empty,2016-03
131605,982123490304442,68,1/09/2013,22/03/2016,Empty,2016-03
131610,982123490247532,66,1/09/2013,22/03/2016,Empty,2016-03
131626,982123490304662,72.5,1/09/2013,22/03/2016,Empty,2016-03
131644,982123490304592,69,1/09/2013,22/03/2016,Empty,2016-03
131650,982123490247984,107.5,1/09/2013,22/03/2016,Empty,2016-03
131659,982123490247668,77.5,1/09/2013,22/03/2016,Empty,2016-03
131734,982123490247671,67,1/09/2013,22/03/2016,Empty,2016-03
131735,982123490247718,58.5,1/09/2013,22/03/2016,Empty,2016-03
131741,982123490248124,73,1/09/2013,22/03/2016,Empty,2016-03
131748,982123490247725,74,1/09/2013,22/03/2016,Empty,2016-03
131753,982123490247329,84,1/09/2013,22/03/2016,Empty,2016-03
131759,982123490247869,70,1/09/2013,22/03/2016,Empty,2016-03
131770,982123490247989,79,1/09/2013,22/03/2016,Empty,2016-03
131795,982123490247505,63,1/11/2013,22/03/2016,Empty,2016-03
131859,982123490247554,70.5,1/11/2013,22/03/2016,Empty,2016-03
131862,982123490248107,75,1/11/2013,22/03/2016,Empty,2016-03
141445,982123490248152,72,1/03/2014,22/03/2016,Empty,2016-03
141453,982123499659715,82.5,1/03/2014,22/03/2016,Empty,2016-03
141463,982123499659938,86,1/03/2014,22/03/2016,Empty,2016-03
141479,982123499658401,92,1/03/2014,22/03/2016,Empty,2016-03
141490,982123499665043,63,1/03/2014,22/03/2016,Empty,2016-03
141513,982123499659846,74.5,1/03/2014,22/03/2016,Empty,2016-03
141542,982123499665046,67,1/03/2014,22/03/2016,Empty,2016-03
141569,982123499659926,57.5,1/03/2014,22/03/2016,Empty,2016-03
141571,982123499660154,79.5,1/03/2014,22/03/2016,Empty,2016-03
141629,982123499659735,71.5,1/03/2014,22/03/2016,Empty,2016-03
141632,982123499659694,61,1/03/2014,22/03/2016,Empty,2016-03
141671,982123490349965,52.5,1/06/2014,22/03/2016,Empty,2016-03
141678,982123490349589,67,1/06/2014,22/03/2016,Empty,2016-03
142001,982123490349642,56,1/06/2014,22/03/2016,Empty,2016-03
142005,982123490349565,58,1/06/2014,22/03/2016,Empty,2016-03
142007,982123490350067,49.5,1/06/2014,22/03/2016,Empty,2016-03
142008,982123490349933,54.5,1/06/2014,22/03/2016,Empty,2016-03
142021,982123490349816,53.5,1/06/2014,22/03/2016,Empty,2016-03
142037,982123490349839,59,1/06/2014,22/03/2016,Empty,2016-03
142042,982123490349591,56,1/06/2014,22/03/2016,Empty,2016-03
142083,982123490349466,79.5,1/06/2014,22/03/2016,Empty,2016-03
142136,982123490349752,74,1/06/2014,22/03/2016,Empty,2016-03
142145,982123490349751,60.5,1/06/2014,22/03/2016,Empty,2016-03
142156,982123490349480,50.5,1/06/2014,22/03/2016,Empty,2016-03
142162,982123490349533,73,1/06/2014,22/03/2016,Empty,2016-03
142174,982123500493053,58.5,1/09/2014,22/03/2016,Empty,2016-03
142177,982123500494875,64.5,1/09/2014,22/03/2016,Empty,2016-03
142185,982123500494953,51.5,1/09/2014,22/03/2016,Empty,2016-03
142187,982123500493097,59.5,1/09/2014,22/03/2016,Empty,2016-03
142190,982123500492850,56.5,1/09/2014,22/03/2016,Empty,2016-03
142193,982123500492511,55.5,1/09/2014,22/03/2016,Empty,2016-03
142195,982123500493029,61.5,1/09/2014,22/03/2016,Empty,2016-03
142196,982123500492861,66,1/09/2014,22/03/2016,Empty,2016-03
142198,982123500492833,60.5,1/09/2014,22/03/2016,Empty,2016-03
142202,982123500494525,64,1/09/2014,22/03/2016,Empty,2016-03
142205,982123500492764,68,1/09/2014,22/03/2016,Empty,2016-03
142213,982123500493166,69,1/09/2014,22/03/2016,Empty,2016-03
142217,982123500495275,69,1/09/2014,22/03/2016,Empty,2016-03
142220,982123500495319,67,1/09/2014,22/03/2016,Empty,2016-03
142223,982123500495235,74,1/09/2014,22/03/2016,Empty,2016-03
142225,982123500494384,57.5,1/09/2014,22/03/2016,Empty,2016-03
142229,982123500494646,51.5,1/09/2014,22/03/2016,Empty,2016-03
142231,982123500492971,69,1/09/2014,22/03/2016,Empty,2016-03
142235,982123500493203,54,1/09/2014,22/03/2016,Empty,2016-03
142239,982123500492497,67.5,1/09/2014,22/03/2016,Empty,2016-03
142256,982123500494938,53.5,1/09/2014,22/03/2016,Empty,2016-03
142266,982123500492596,60.5,1/09/2014,22/03/2016,Empty,2016-03
142267,982123500492501,58.5,1/09/2014,22/03/2016,Empty,2016-03
142271,982123500492689,74,1/09/2014,22/03/2016,Empty,2016-03
142277,982123500492894,58,1/09/2014,22/03/2016,Empty,2016-03
142282,982123500494830,60,1/09/2014,22/03/2016,Empty,2016-03
142288,982123500493034,60.5,1/09/2014,22/03/2016,Empty,2016-03
142319,982123500494838,70,1/09/2014,22/03/2016,Empty,2016-03
142322,982123500492625,60.5,1/09/2014,22/03/2016,Empty,2016-03
